DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,11,17,16,0,0.1738
1,2013,11,17,17,0,0.1621
1,2013,11,17,18,0,0.1666
1,2013,11,17,19,0,0.1560
1,2013,11,17,20,0,0.0000
1,2013,11,17,21,0,0.1560
1,2013,11,17,22,0,0.1612
1,2013,11,17,23,0,0.1659
1,2013,11,18,0,0,0.1718
1,2013,11,18,1,0,0.1531
1,2013,11,18,2,0,0.1511
1,2013,11,18,3,0,0.1558
1,2013,11,18,4,0,0.1714
1,2013,11,18,5,0,0.1704
1,2013,11,18,6,0,0.1589
1,2013,11,18,7,0,0.1885
1,2013,11,18,8,0,0.0304
1,2013,11,18,9,0,0.0000
1,2013,11,18,10,0,0.0000
1,2013,11,18,11,0,0.0346
1,2013,11,18,12,0,0.0266
1,2013,11,18,13,0,0.0210
1,2013,11,18,14,0,0.0298
1,2013,11,18,15,0,0.0222
1,2013,11,18,16,0,0.0255
1,2013,11,18,17,0,0.0321
1,2013,11,18,18,0,0.0307
1,2013,11,18,19,0,0.0346
1,2013,11,18,20,0,0.0324
1,2013,11,18,21,0,0.0368
1,2013,11,18,22,0,0.1420
1,2013,11,18,23,0,0.1420
1,2013,11,19,0,0,0.1420
1,2013,11,19,1,0,0.1448
1,2013,11,19,2,0,0.1381
1,2013,11,19,3,0,0.1593
1,2013,11,19,4,0,0.1731
1,2013,11,19,5,0,0.1631
1,2013,11,19,6,0,0.1572
1,2013,11,19,7,0,0.1621
1,2013,11,19,8,0,0.1607
1,2013,11,19,9,0,0.1525
1,2013,11,19,10,0,0.1668
1,2013,11,19,11,0,0.1884
1,2013,11,19,12,0,0.1694
1,2013,11,19,13,0,0.1806
1,2013,11,19,14,0,0.1654
1,2013,11,19,15,0,0.1669
1,2013,11,19,16,0,0.1514
1,2013,11,19,17,0,0.1606
1,2013,11,19,18,0,0.1687
1,2013,11,19,19,0,0.0000
1,2013,11,19,20,0,0.1757
1,2013,11,19,21,0,0.1575
1,2013,11,19,22,0,0.1650
1,2013,11,19,23,0,0.1773
1,2013,11,20,0,0,0.1553
1,2013,11,20,1,0,0.1724
1,2013,11,20,2,0,0.0297
1,2013,11,20,3,0,0.0293
1,2013,11,20,4,0,0.1388
1,2013,11,20,5,0,0.1594
1,2013,11,20,6,0,0.1578
1,2013,11,20,7,0,0.1780
1,2013,11,20,8,0,0.1694
1,2013,11,20,9,0,0.1489
1,2013,11,20,10,0,0.0000
1,2013,11,20,11,0,0.1729
1,2013,11,20,12,0,0.1622
1,2013,11,20,13,0,0.1674
1,2013,11,20,14,0,0.1608
1,2013,11,20,15,0,0.1493
1,2013,11,20,16,0,0.1638
1,2013,11,20,17,0,0.1610
1,2013,11,20,18,0,0.1574
1,2013,11,20,19,0,0.0000
1,2013,11,20,20,0,0.1364
1,2013,11,20,21,0,0.1701
1,2013,11,20,22,0,0.1563
1,2013,11,20,23,0,0.1682
1,2013,11,21,0,0,0.1699
1,2013,11,21,1,0,0.1560
1,2013,11,21,2,0,0.1575
1,2013,11,21,3,0,0.1664
1,2013,11,21,4,0,0.1481
1,2013,11,21,5,0,0.1713
1,2013,11,21,6,0,0.1533
1,2013,11,21,7,0,0.1533
1,2013,11,21,8,0,0.1650
1,2013,11,21,9,0,0.1613
1,2013,11,21,10,0,0.1641
1,2013,11,21,11,0,0.1747
1,2013,11,21,12,0,0.1653
1,2013,11,21,13,0,0.1523
1,2013,11,21,14,0,0.1610
1,2013,11,21,15,0,0.1635
1,2013,11,21,16,0,0.1654
1,2013,11,21,17,0,0.1646
1,2013,11,21,18,0,0.1583
1,2013,11,21,19,0,0.1704
1,2013,11,21,20,0,0.1582
1,2013,11,21,21,0,0.0000
1,2013,11,21,22,0,0.1751
1,2013,11,21,23,0,0.1720
1,2013,11,22,0,0,0.1670
1,2013,11,22,1,0,0.1546
1,2013,11,22,2,0,0.1564
1,2013,11,22,3,0,0.1536
1,2013,11,22,4,0,0.1662
1,2013,11,22,5,0,0.1562
1,2013,11,22,6,0,0.1535
1,2013,11,22,7,0,0.1847
1,2013,11,22,8,0,0.1607
1,2013,11,22,9,0,0.0000
1,2013,11,22,10,0,0.1594
1,2013,11,22,11,0,0.1726
1,2013,11,22,12,0,0.1646
1,2013,11,22,13,0,0.1445
1,2013,11,22,14,0,0.1445
1,2013,11,22,15,0,0.1630
1,2013,11,22,16,0,0.1615
1,2013,11,22,17,0,0.1588
1,2013,11,22,18,0,0.1619
1,2013,11,22,19,0,0.0000
1,2013,11,22,20,0,0.1639
1,2013,11,22,21,0,0.1575
1,2013,11,22,22,0,0.1575
1,2013,11,22,23,0,0.1724
1,2013,11,24,0,0,0.0000
1,2013,11,24,1,0,0.0000
1,2013,11,24,2,0,0.0000
1,2013,11,24,3,0,0.0000
1,2013,11,24,4,0,0.0000
1,2013,11,24,5,0,0.0000
1,2013,11,24,6,0,0.0000
1,2013,11,24,7,0,0.0000
1,2013,11,24,8,0,0.0000
1,2013,11,24,9,0,0.0000
1,2013,11,24,10,0,0.0000
1,2013,11,24,11,0,0.0000
1,2013,11,24,12,0,0.0000
1,2013,11,24,13,0,0.1471
1,2013,11,24,14,0,0.0000
1,2013,11,24,15,0,0.0000
1,2013,11,24,16,0,0.0000
1,2013,11,24,17,0,0.0000
1,2013,11,24,18,0,0.0000
1,2013,11,24,19,0,0.0000
1,2013,11,24,20,0,0.0000
1,2013,11,24,21,0,0.0000
1,2013,11,24,22,0,0.1480
1,2013,11,24,23,0,0.0000
1,2013,11,25,0,0,0.0000
1,2013,11,25,1,0,0.1656
1,2013,11,25,2,0,0.0000
1,2013,11,25,3,0,0.0000
1,2013,11,25,4,0,0.0000
1,2013,11,25,5,0,0.0000
1,2013,11,25,6,0,0.0000
1,2013,11,25,7,0,0.0000
1,2013,11,25,8,0,0.0000
1,2013,11,25,9,0,0.1583
1,2013,11,25,10,0,0.1616
1,2013,11,25,11,0,0.1710
1,2013,11,25,12,0,0.1632
1,2013,11,25,13,0,0.1632
1,2013,11,25,14,0,0.1666
1,2013,11,25,15,0,0.1800
1,2013,11,25,16,0,0.1688
1,2013,11,25,17,0,0.1846
1,2013,11,25,18,0,0.1706
1,2013,11,25,19,0,0.1635
1,2013,11,25,20,0,0.1681
1,2013,11,25,21,0,0.1722
1,2013,11,25,22,0,0.1751
1,2013,11,25,23,0,0.1595
1,2013,11,26,0,0,0.1623
1,2013,11,26,1,0,0.1621
1,2013,11,26,2,0,0.1707
1,2013,11,26,3,0,0.1647
1,2013,11,26,4,0,0.1647
1,2013,11,26,5,0,0.1643
1,2013,11,26,6,0,0.1643
1,2013,11,26,7,0,0.1643
1,2013,11,26,8,0,0.1616
1,2013,11,26,9,0,0.0288
1,2013,11,26,10,0,0.0288
1,2013,11,26,11,0,0.0307
1,2013,11,26,12,0,0.0000
1,2013,11,26,13,0,0.0248
1,2013,11,26,14,0,0.0233
1,2013,11,26,15,0,0.0253
1,2013,11,26,16,0,0.0363
1,2013,11,26,17,0,0.0396
1,2013,11,26,18,0,0.0000
1,2013,11,26,19,0,0.0000
1,2013,11,26,20,0,0.1640
1,2013,11,26,21,0,0.1666
1,2013,11,26,22,0,0.1561
1,2013,11,26,23,0,0.1747
1,2013,11,27,0,0,0.0000
1,2013,11,27,1,0,0.0000
1,2013,11,27,2,0,0.1645
1,2013,11,27,3,0,0.1745
1,2013,11,27,4,0,0.1699
1,2013,11,27,5,0,0.1587
1,2013,11,27,6,0,0.1629
1,2013,11,27,7,0,0.1629
1,2013,11,27,8,0,0.0351
1,2013,11,27,9,0,0.0000
1,2013,11,27,10,0,0.1780
1,2013,11,27,11,0,0.1895
1,2013,11,27,12,0,0.1693
1,2013,11,27,13,0,0.1692
1,2013,11,27,14,0,0.1679
1,2013,11,27,15,0,0.1580
1,2013,11,27,16,0,0.1666
1,2013,11,27,17,0,0.1571
1,2013,11,27,18,0,0.1648
1,2013,11,27,19,0,0.1766
1,2013,11,27,20,0,0.1667
1,2013,11,27,21,0,0.0000
1,2013,11,27,22,0,0.0000
1,2013,11,27,23,0,0.0000
1,2013,11,28,0,0,0.0000
1,2013,11,28,1,0,0.0000
1,2013,11,28,2,0,0.0000
1,2013,11,28,3,0,0.0000
1,2013,11,28,4,0,0.0000
1,2013,11,28,5,0,0.0000
1,2013,11,28,6,0,0.0000
1,2013,11,28,7,0,0.0000
1,2013,11,28,8,0,0.0000
1,2013,11,28,9,0,0.1671
1,2013,11,28,10,0,0.1703
1,2013,11,28,11,0,0.1821
1,2013,11,28,12,0,0.1783
1,2013,11,28,13,0,0.1681
1,2013,11,28,14,0,0.1723
1,2013,11,28,15,0,0.1550
1,2013,11,28,16,0,0.1758
1,2013,11,28,17,0,0.1423
1,2013,11,28,18,0,0.1615
1,2013,11,28,19,0,0.0000
1,2013,11,28,20,0,0.1678
1,2013,11,28,21,0,0.1712
1,2013,11,28,22,0,0.1824
1,2013,11,28,23,0,0.1571
1,2013,11,29,0,0,0.1786
1,2013,11,29,1,0,0.1628
1,2013,11,29,2,0,0.1806
1,2013,11,29,3,0,0.1704
1,2013,11,29,4,0,0.1511
1,2013,11,29,5,0,0.1720
1,2013,11,29,6,0,0.1438
1,2013,11,29,7,0,0.1760
1,2013,11,29,8,0,0.1521
1,2013,11,29,9,0,0.1718
1,2013,11,29,10,0,0.1743
1,2013,11,29,11,0,0.1743
1,2013,11,29,12,0,0.1687
1,2013,11,29,13,0,0.1448
1,2013,11,29,14,0,0.1353
1,2013,11,29,15,0,0.1557
1,2013,11,29,16,0,0.1932
1,2013,11,29,17,0,0.1655
1,2013,11,29,18,0,0.1513
1,2013,11,29,19,0,0.0000
1,2013,11,29,20,0,0.0000
1,2013,11,29,21,0,0.1593
1,2013,11,29,22,0,0.1748
1,2013,11,29,23,0,0.1842
1,2013,11,30,0,0,0.1718
1,2013,11,30,1,0,0.1737
1,2013,11,30,2,0,0.1845
1,2013,11,30,3,0,0.1875
1,2013,11,30,4,0,0.1622
1,2013,11,30,5,0,0.1764
1,2013,11,30,6,0,0.1849
1,2013,11,30,7,0,0.1849
1,2013,11,30,8,0,0.1732
1,2013,11,30,9,0,0.1653
1,2013,11,30,10,0,0.1685
1,2013,11,30,11,0,0.1590
1,2013,11,30,12,0,0.1666
1,2013,11,30,13,0,0.1578
1,2013,11,30,14,0,0.1281
1,2013,11,30,15,0,0.1717
1,2013,11,30,16,0,0.1421
1,2013,11,30,17,0,0.1665
1,2013,11,30,18,0,0.1795
1,2013,11,30,19,0,0.1682
1,2013,11,30,20,0,0.1712
1,2013,11,30,21,0,0.1685
1,2013,11,30,22,0,0.1775
1,2013,11,30,23,0,0.1825
6,2013,11,1,0,0,0.0455
6,2013,11,1,1,0,0.0423
6,2013,11,1,2,0,0.0489
6,2013,11,1,3,0,0.0389
6,2013,11,1,4,0,0.0397
6,2013,11,1,5,0,0.0391
6,2013,11,1,6,0,0.0483
6,2013,11,1,7,0,0.0676
6,2013,11,1,8,0,0.0687
6,2013,11,1,9,0,0.2151
6,2013,11,1,10,0,0.3876
6,2013,11,1,11,0,0.3911
6,2013,11,1,12,0,0.2512
6,2013,11,1,13,0,0.2696
6,2013,11,1,14,0,0.2616
6,2013,11,1,15,0,0.2347
6,2013,11,1,16,0,0.2077
6,2013,11,1,17,0,0.1014
6,2013,11,1,18,0,0.0926
6,2013,11,1,19,0,0.0832
6,2013,11,1,20,0,0.0809
6,2013,11,1,21,0,0.0767
6,2013,11,1,22,0,0.0672
6,2013,11,1,23,0,0.0608
6,2013,11,2,0,0,0.0464
6,2013,11,2,1,0,0.0401
6,2013,11,2,2,0,0.0445
6,2013,11,2,3,0,0.0453
6,2013,11,2,4,0,0.0433
6,2013,11,2,5,0,0.0568
6,2013,11,2,6,0,0.0444
6,2013,11,2,7,0,0.0649
6,2013,11,2,8,0,0.0608
6,2013,11,2,9,0,0.2964
6,2013,11,2,10,0,0.2985
6,2013,11,2,11,0,0.2360
6,2013,11,2,12,0,0.2260
6,2013,11,2,13,0,0.2149
6,2013,11,2,14,0,0.2260
6,2013,11,2,15,0,0.2106
6,2013,11,2,16,0,0.2133
6,2013,11,2,17,0,0.0884
6,2013,11,2,18,0,0.1059
6,2013,11,2,19,0,0.0686
6,2013,11,2,20,0,0.0585
6,2013,11,2,21,0,0.0663
6,2013,11,2,22,0,0.0547
6,2013,11,2,23,0,0.0494
6,2013,11,3,0,0,0.0459
6,2013,11,3,1,0,0.0398
6,2013,11,3,2,0,0.0357
6,2013,11,3,3,0,0.0370
6,2013,11,3,4,0,0.0470
6,2013,11,3,5,0,0.0387
6,2013,11,3,6,0,0.0536
6,2013,11,3,7,0,0.0536
6,2013,11,3,8,0,0.0611
6,2013,11,3,9,0,0.2163
6,2013,11,3,10,0,0.2171
6,2013,11,3,11,0,0.2453
6,2013,11,3,12,0,0.2192
6,2013,11,3,13,0,0.2237
6,2013,11,3,14,0,0.2091
6,2013,11,3,15,0,0.2174
6,2013,11,3,16,0,0.2254
6,2013,11,3,17,0,0.0967
6,2013,11,3,18,0,0.0816
6,2013,11,3,19,0,0.0895
6,2013,11,3,20,0,0.0818
6,2013,11,3,21,0,0.0809
6,2013,11,3,22,0,0.0662
